tweet_id,author_id,customer_tweet,intent,historical_reply,in_response_to_tweet_id
2485749,710042,@AppleSupport ever since I️ updated my phone.. my volume is all out of whack. My speaker phone doesn’t work. As a loyal customer this is annoying!,device_troubleshooting,"@AppleSupport We'd love the chance to help with this. Just to make sure we're on the same page, under Settings &gt; General &gt; About, which software version is listed there? Also, are you able to hear any sounds from your speaker?",
617122,266414,"@AppleSupport When will the problem be solved, another update !!!!!؟؟؟",software_update,@AppleSupport We'd like to assist. Can you let us know what problem you are experiencing?,
2952413,815216,Tras la actualización de mi #iPhone6s a #iOS1112 se queda pegado el teclado cuando escribo en todas las aplicaciones y anda lento 👎🏼📱 Cómo vuelvo a la anterior 🙏🏼@AppleSupport @AppleSupport @AppleSupport @AppleSupport,software_update,@AppleSupport We offer support via Twitter in English. Get help in Spanish here: or join,
2408451,692550,"So @AppleSupport @AppleSupport, you wanna explain to me why my phone won’t charge every time I plug it in? Or is this just another one of your plots to get your customers to spend more of their money? 🤔",billing_subscription,@AppleSupport We'll do everything we can to help! Check out this article regarding issues with charging your device and then let us know what you discover:,
404675,211777,Disappointed with @AppleSupport sent iPhone off for repair as NFC chip is faulty. Comes back. 3rd clean install and still not working 😡,hardware_repair_warranty,@AppleSupport We’d like to see how we can help. Can you DM us some more details about the issue you're having,
2618335,739949,¿Soy la única que está jodida con la última actualización de #iOS? Tengo el #Iphone6s. ¡Menos mal que esta tarde voy a @AppleSupport y a ver qué solucionan! Tengo a mis fans desesperados por mi falta de comunicación 😂,software_update,@AppleSupport We offer support via Twitter in English. Get help in Spanish here: or join,
2002175,592030,@AppleSupport every time l type a capital “i” l get that weird thing at the bottom l have the new update as well,software_update,@AppleSupport Let's meet up in DM to look into this. Please provide us your device model and iOS version via this link:,
1041285,366274,this new iphone update is shit. my phone keeps freezing. @AppleSupport,software_update,@AppleSupport We're here to help you. DM us and tell us the exact version of iOS you're running on your iPhone.,
842495,320382,@AppleSupport Annoying the #iOS update 11.0.3 is draining the battery life faster than ever in iphone 7...,device_troubleshooting,@AppleSupport Let's get the battery issue straightened out for your phone. DM us to get started.,
1789096,537427,@AppleSupport a new iOS update comes out and now more than ever I cannot enjoy my AirPods as they randomly disconnect.,software_update,@AppleSupport Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together.,
2493780,711865,iSO 11.1.1 has turned my iPhone 6 into a piece of junk. batt % drops quickly. Recharge 5x daily now. Apps open so slow now. @AppleSupport,billing_subscription,"@AppleSupport Battery life is essential for the enjoyment of your iPhone; we'll do all we can to help. To start, let us know in DM if this issue began with iOS 11.1.1 or if it was present before the update:",
2296203,258320,"@AppleSupport , setting up iPhone X as new mobile under existing Apple ID. End result: Apple ID got locked out without at anytime mistyping password. Later forced to change password and naturally laptops, all devices need to have password changed as well. WHY?????",account_apple_id,"@AppleSupport We want to help with this Apple ID issue. Just to make sure we fully understand, are you having to change your Apple ID password each time or are you just needing to update your password?",
2333338,223942,"@AppleSupport iOS 11.0.3 is horrible on iPhone 6 Plus !! Touch most of the time unresponsive, all extremely slow - worst yet Apple!",device_troubleshooting,@AppleSupport We'd like to look into these issues with you. Please DM us and we'll have a look.,2333339.0
2406612,692122,@AppleSupport this is the second time that my phone crashes and wont work! how many times do #iPhone users have to suffer in order for you to fix this problem!! 😡,order_shipping_inquiry,@AppleSupport We'd like to help in any way that we can. Can you tell us a bit more about what's happening? What kind of iPhone do you have? What is your current iOS version?,
1197188,581524,@AppleSupport @AppleSupport It’s draining my iPhone and iPad like crazy. #apple#applebattery,device_troubleshooting,@AppleSupport Let’s team up to get this addressed. Could you let us know more details via a DM? We’ll move forward from there.,1197186.0
2750436,770037,Ummm. My iMac has been restarting for the last hour. Should I be worried??? @AppleSupport,device_troubleshooting,"@AppleSupport No need to worry. Let's work on getting this issue resolved and back to using your iMac again. To verify, are you updating your macOS version? This can cause restarts. If not, let us know what was happening to your Mac prior to this starting and we'll go from there.",
1132164,386783,@AppleSupport my iPhone SE has been crashing a lot on iOS 11 can y'all help me out,software_update,@AppleSupport Having your iPhone SE running its best is important. You've come to the right place! Is this issue happening in certain apps?,
508239,236692,"@AppleSupport It shuts off on its own, I have my screen lock on &amp; the screen is turning sideways on its own, it’ll shut down my apps, and it’ll lag while texting/typing. I have Verizon, unlimited data, the iPhone 7 Plus. I’ve had it 6 months and I haven’t done any damage to it. Not a scratch.",device_troubleshooting,"@AppleSupport We'd like to look further into these issues with you. Please meet us in DM, and let us know your current iOS software version.",508238.0
1342693,433148,@AppleSupport Earlier this week! 😭 it’s iOS 11.0,software_update,@AppleSupport Let's see if updating to the most current iOS 11.0.3 helps.,1342692.0
1762119,530205,@AppleSupport The battery is at 8% by 5:30pm and i disconnect it by 7:00am and i do not use it much throughout the day. Facebook uses the most.,device_troubleshooting,@AppleSupport OK the battery lasts 10 hours with no use. What percentage is Facebook using?,1762118.0
1770778,532326,@AppleSupport @AppleSupport why do my music and alarm apps keep crashing #ios11fail #abugslife,software_update,@AppleSupport Let's look into that. Send us a DM and we'll go from there.,
2835866,789352,"@AppleSupport i use iphone 6 plus and i was upgrade ios 11.1.2 and than my touch id is broken/failed! how to fix it, please! thank u",device_troubleshooting,"@AppleSupport Hey, Touch ID is a convenient feature. Let's work together to see what's going on with it. To help us understand better, what exactly happens when you try to use it? For example, are you unable to unlock your iPhone? Also, have you tried restarting your device?",
1831726,549596,"@AppleSupport Updated Iphone 7 to 11.0.3, screen turns black but is still responsive, and sometimes really really dim, have to hard reset..",device_troubleshooting,@AppleSupport We'd like to look into this with you. DM what apps or functions are in use when the screen goes dark to get started.,
199399,163005,@AppleSupport Backup and updated. Problem still persists. Got a video of the issue now.,software_update,@AppleSupport What troubleshooting steps have you tried so far? Let us know in DM so we don't ask you to repeat anything.,199398.0
